id,name,country_id,is_active
1,Badakhshan,1,1
2,Badgis,1,1
3,Baglan,1,1
4,Balkh,1,1
5,Bamiyan,1,1
6,Farah,1,1
7,Faryab,1,1
8,Gawr,1,1
9,Gazni,1,1
10,Herat,1,1
11,Hilmand,1,1
12,Jawzjan,1,1
13,Kabul,1,1
14,Kapisa,1,1
15,Khawst,1,1
16,Kunar,1,1
17,Lagman,1,1
18,Lawghar,1,1
19,Nangarhar,1,1
20,Nimruz,1,1
21,Nuristan,1,1
22,Paktika,1,1
23,Paktiya,1,1
24,Parwan,1,1
25,Qandahar,1,1
26,Qunduz,1,1
27,Samangan,1,1
28,Sar-e Pul,1,1
29,Takhar,1,1
30,Uruzgan,1,1
31,Wardag,1,1
32,Zabul,1,1
33,Berat,3,1
34,Bulqize,3,1
35,Delvine,3,1
36,Devoll,3,1
37,Dibre,3,1
38,Durres,3,1
39,Elbasan,3,1
40,Fier,3,1
41,Gjirokaster,3,1
42,Gramsh,3,1
43,Has,3,1
44,Kavaje,3,1
45,Kolonje,3,1
46,Korce,3,1
47,Kruje,3,1
48,Kucove,3,1
49,Kukes,3,1
50,Kurbin,3,1
51,Lezhe,3,1
52,Librazhd,3,1
53,Lushnje,3,1
54,Mallakaster,3,1
55,Malsi e Madhe,3,1
56,Mat,3,1
57,Mirdite,3,1
58,Peqin,3,1
59,Permet,3,1
60,Pogradec,3,1
61,Puke,3,1
62,Sarande,3,1
63,Shkoder,3,1
64,Skrapar,3,1
65,Tepelene,3,1
66,Tirane,3,1
67,Tropoje,3,1
68,Vlore,3,1
71,Adrar,4,1
117,al-Aghwat,4,1
118,al-Bayadh,4,1
119,al-Jaza\'ir,4,1
120,al-Wad,4,1
72,Algiers,4,1
73,Annabah,4,1
121,ash-Shalif,4,1
122,at-Tarif,4,1
74,Bashshar,4,1
75,Batnah,4,1
76,Bijayah,4,1
77,Biskrah,4,1
78,Blidah,4,1
79,Buirah,4,1
80,Bumardas,4,1
81,Burj Bu Arririj,4,1
82,Ghalizan,4,1
83,Ghardayah,4,1
84,Ilizi,4,1
85,Jijili,4,1
86,Jilfah,4,1
87,Khanshalah,4,1
88,Masilah,4,1
89,Midyah,4,1
90,Milah,4,1
91,Muaskar,4,1
92,Mustaghanam,4,1
93,Naama,4,1
94,Oran,4,1
95,Ouargla,4,1
96,Qalmah,4,1
97,Qustantinah,4,1
98,Sakikdah,4,1
99,Satif,4,1
100,Sayda\',4,1
101,Sidi ban-al-\'Abbas,4,1
102,Suq Ahras,4,1
103,Tamanghasat,4,1
104,Tibazah,4,1
105,Tibissah,4,1
106,Tilimsan,4,1
107,Tinduf,4,1
108,Tisamsilt,4,1
109,Tiyarat,4,1
110,Tizi Wazu,4,1
111,Umm-al-Bawaghi,4,1
112,Wahran,4,1
113,Warqla,4,1
114,Wilaya d Alger,4,1
115,Wilaya de Bejaia,4,1
116,Wilaya de Constantine,4,1
69,\'Ayn Daflah,4,1
70,\'Ayn Tamushanat,4,1
123,Eastern,5,1
124,Manu\'a,5,1
125,Swains Island,5,1
126,Western,5,1
127,Andorra la Vella,6,1
128,Canillo,6,1
129,Encamp,6,1
130,La Massana,6,1
131,Les Escaldes,6,1
132,Ordino,6,1
133,Sant Julia de Loria,6,1
134,Bengo,7,1
135,Benguela,7,1
136,Bie,7,1
137,Cabinda,7,1
138,Cunene,7,1
139,Huambo,7,1
140,Huila,7,1
141,Kuando-Kubango,7,1
142,Kwanza Norte,7,1
143,Kwanza Sul,7,1
144,Luanda,7,1
145,Lunda Norte,7,1
146,Lunda Sul,7,1
147,Malanje,7,1
148,Moxico,7,1
149,Namibe,7,1
150,Uige,7,1
151,Zaire,7,1
152,Other Provinces,8,1
153,Sector claimed by Argentina/Ch,9,1
154,Sector claimed by Argentina/UK,9,1
155,Sector claimed by Australia,9,1
156,Sector claimed by France,9,1
157,Sector claimed by New Zealand,9,1
158,Sector claimed by Norway,9,1
159,Unclaimed Sector,9,1
160,Barbuda,10,1
161,Saint George,10,1
162,Saint John,10,1
163,Saint Mary,10,1
164,Saint Paul,10,1
165,Saint Peter,10,1
166,Saint Philip,10,1
167,Buenos Aires,11,1
168,Catamarca,11,1
169,Chaco,11,1
170,Chubut,11,1
171,Cordoba,11,1
172,Corrientes,11,1
173,Distrito Federal,11,1
174,Entre Rios,11,1
175,Formosa,11,1
176,Jujuy,11,1
177,La Pampa,11,1
178,La Rioja,11,1
179,Mendoza,11,1
180,Misiones,11,1
181,Neuquen,11,1
182,Rio Negro,11,1
183,Salta,11,1
184,San Juan,11,1
185,San Luis,11,1
186,Santa Cruz,11,1
187,Santa Fe,11,1
188,Santiago del Estero,11,1
189,Tierra del Fuego,11,1
190,Tucuman,11,1
191,Aragatsotn,12,1
192,Ararat,12,1
193,Armavir,12,1
194,Gegharkunik,12,1
195,Kotaik,12,1
196,Lori,12,1
197,Shirak,12,1
198,Stepanakert,12,1
199,Syunik,12,1
200,Tavush,12,1
201,Vayots Dzor,12,1
202,Yerevan,12,1
203,Aruba,13,1
204,Auckland,14,1
205,Australian Capital Territory,14,1
206,Balgowlah,14,1
207,Balmain,14,1
208,Bankstown,14,1
209,Baulkham Hills,14,1
210,Bonnet Bay,14,1
211,Camberwell,14,1
212,Carole Park,14,1
213,Castle Hill,14,1
214,Caulfield,14,1
215,Chatswood,14,1
216,Cheltenham,14,1
217,Cherrybrook,14,1
218,Clayton,14,1
219,Collingwood,14,1
220,Frenchs Forest,14,1
221,Hawthorn,14,1
222,Jannnali,14,1
223,Knoxfield,14,1
224,Melbourne,14,1
225,New South Wales,14,1
226,Northern Territory,14,1
227,Perth,14,1
228,Queensland,14,1
229,South Australia,14,1
230,Tasmania,14,1
231,Templestowe,14,1
232,Victoria,14,1
233,Werribee south,14,1
234,Western Australia,14,1
235,Wheeler,14,1
236,Bundesland Salzburg,15,1
237,Bundesland Steiermark,15,1
238,Bundesland Tirol,15,1
239,Burgenland,15,1
240,Carinthia,15,1
241,Karnten,15,1
242,Liezen,15,1
243,Lower Austria,15,1
244,Niederosterreich,15,1
245,Oberosterreich,15,1
246,Salzburg,15,1
247,Schleswig-Holstein,15,1
248,Steiermark,15,1
249,Styria,15,1
250,Tirol,15,1
251,Upper Austria,15,1
252,Vorarlberg,15,1
253,Wien,15,1
254,Abseron,16,1
255,Baki Sahari,16,1
256,Ganca,16,1
257,Ganja,16,1
258,Kalbacar,16,1
259,Lankaran,16,1
260,Mil-Qarabax,16,1
261,Mugan-Salyan,16,1
262,Nagorni-Qarabax,16,1
263,Naxcivan,16,1
264,Priaraks,16,1
265,Qazax,16,1
266,Saki,16,1
267,Sirvan,16,1
268,Xacmaz,16,1
276,al-Manamah,18,1
277,al-Muharraq,18,1
278,ar-Rifa\'a,18,1
270,Badiyah,18,1
271,Hidd,18,1
272,Jidd Hafs,18,1
273,Mahama,18,1
274,Manama,18,1
275,Sitrah,18,1
269,\'Isa,18,1
279,Bagar Hat,19,1
280,Bandarban,19,1
281,Barguna,19,1
282,Barisal,19,1
283,Bhola,19,1
284,Bogora,19,1
285,Brahman Bariya,19,1
286,Chandpur,19,1
287,Chattagam,19,1
288,Chittagong Division,19,1
289,Chuadanga,19,1
290,Dhaka,19,1
291,Dinajpur,19,1
292,Faridpur,19,1
293,Feni,19,1
294,Gaybanda,19,1
295,Gazipur,19,1
296,Gopalganj,19,1
297,Habiganj,19,1
298,Jaipur Hat,19,1
299,Jamalpur,19,1
300,Jessor,19,1
301,Jhalakati,19,1
302,Jhanaydah,19,1
303,Khagrachhari,19,1
304,Khulna,19,1
305,Kishorganj,19,1
306,Koks Bazar,19,1
307,Komilla,19,1
308,Kurigram,19,1
309,Kushtiya,19,1
310,Lakshmipur,19,1
311,Lalmanir Hat,19,1
312,Madaripur,19,1
313,Magura,19,1
314,Maimansingh,19,1
315,Manikganj,19,1
316,Maulvi Bazar,19,1
317,Meherpur,19,1
318,Munshiganj,19,1
319,Naral,19,1
320,Narayanganj,19,1
321,Narsingdi,19,1
322,Nator,19,1
323,Naugaon,19,1
324,Nawabganj,19,1
325,Netrakona,19,1
326,Nilphamari,19,1
327,Noakhali,19,1
328,Pabna,19,1
329,Panchagarh,19,1
330,Patuakhali,19,1
331,Pirojpur,19,1
332,Rajbari,19,1
333,Rajshahi,19,1
334,Rangamati,19,1
335,Rangpur,19,1
336,Satkhira,19,1
337,Shariatpur,19,1
338,Sherpur,19,1
339,Silhat,19,1
340,Sirajganj,19,1
341,Sunamganj,19,1
342,Tangayal,19,1
343,Thakurgaon,19,1
344,Christ Church,20,1
345,Saint Andrew,20,1
346,Saint George,20,1
347,Saint James,20,1
348,Saint John,20,1
349,Saint Joseph,20,1
350,Saint Lucy,20,1
351,Saint Michael,20,1
352,Saint Peter,20,1
353,Saint Philip,20,1
354,Saint Thomas,20,1
355,Brest,21,1
356,Homjel\',21,1
357,Hrodna,21,1
358,Mahiljow,21,1
359,Mahilyowskaya Voblasts,21,1
360,Minsk,21,1
361,Minskaja Voblasts\',21,1
362,Petrik,21,1
363,Vicebsk,21,1
364,Antwerpen,22,1
365,Berchem,22,1
366,Brabant,22,1
367,Brabant Wallon,22,1
368,Brussel,22,1
369,East Flanders,22,1
370,Hainaut,22,1
371,Liege,22,1
372,Limburg,22,1
373,Luxembourg,22,1
374,Namur,22,1
375,Ontario,22,1
376,Oost-Vlaanderen,22,1
377,Provincie Brabant,22,1
378,Vlaams-Brabant,22,1
379,Wallonne,22,1
380,West-Vlaanderen,22,1
381,Belize,23,1
382,Cayo,23,1
383,Corozal,23,1
384,Orange Walk,23,1
385,Stann Creek,23,1
386,Toledo,23,1
387,Alibori,24,1
388,Atacora,24,1
389,Atlantique,24,1
390,Borgou,24,1
391,Collines,24,1
392,Couffo,24,1
393,Donga,24,1
394,Littoral,24,1
395,Mono,24,1
396,Oueme,24,1
397,Plateau,24,1
398,Zou,24,1
399,Hamilton,25,1
400,Saint George,25,1
401,Bumthang,26,1
402,Chhukha,26,1
403,Chirang,26,1
404,Daga,26,1
405,Geylegphug,26,1
406,Ha,26,1
407,Lhuntshi,26,1
408,Mongar,26,1
409,Pemagatsel,26,1
410,Punakha,26,1
411,Rinpung,26,1
412,Samchi,26,1
413,Samdrup Jongkhar,26,1
414,Shemgang,26,1
415,Tashigang,26,1
416,Timphu,26,1
417,Tongsa,26,1
418,Wangdiphodrang,26,1
419,Beni,27,1
420,Chuquisaca,27,1
421,Cochabamba,27,1
422,La Paz,27,1
423,Oruro,27,1
424,Pando,27,1
425,Potosi,27,1
426,Santa Cruz,27,1
427,Tarija,27,1
428,Federacija Bosna i Hercegovina,28,1
429,Republika Srpska,28,1
430,Central Bobonong,29,1
431,Central Boteti,29,1
432,Central Mahalapye,29,1
433,Central Serowe-Palapye,29,1
434,Central Tutume,29,1
435,Chobe,29,1
436,Francistown,29,1
437,Gaborone,29,1
438,Ghanzi,29,1
439,Jwaneng,29,1
440,Kgalagadi North,29,1
441,Kgalagadi South,29,1
442,Kgatleng,29,1
443,Kweneng,29,1
444,Lobatse,29,1
445,Ngamiland,29,1
446,Ngwaketse,29,1
447,North East,29,1
448,Okavango,29,1
449,Orapa,29,1
450,Selibe Phikwe,29,1
451,South East,29,1
452,Sowa,29,1
453,Bouvet Island,30,1
454,Acre,31,1
455,Alagoas,31,1
456,Amapa,31,1
457,Amazonas,31,1
458,Bahia,31,1
459,Ceara,31,1
460,Distrito Federal,31,1
461,Espirito Santo,31,1
462,Estado de Sao Paulo,31,1
463,Goias,31,1
464,Maranhao,31,1
465,Mato Grosso,31,1
466,Mato Grosso do Sul,31,1
467,Minas Gerais,31,1
468,Para,31,1
469,Paraiba,31,1
470,Parana,31,1
471,Pernambuco,31,1
472,Piaui,31,1
475,Rio de Janeiro,31,1
473,Rio Grande do Norte,31,1
474,Rio Grande do Sul,31,1
476,Rondonia,31,1
477,Roraima,31,1
478,Santa Catarina,31,1
479,Sao Paulo,31,1
480,Sergipe,31,1
481,Tocantins,31,1
482,British Indian Ocean Territory,32,1
483,Blagoevgrad,34,1
484,Burgas,34,1
485,Dobrich,34,1
486,Gabrovo,34,1
487,Haskovo,34,1
488,Jambol,34,1
489,Kardzhali,34,1
490,Kjustendil,34,1
491,Lovech,34,1
492,Montana,34,1
493,Oblast Sofiya-Grad,34,1
494,Pazardzhik,34,1
495,Pernik,34,1
496,Pleven,34,1
497,Plovdiv,34,1
498,Razgrad,34,1
499,Ruse,34,1
500,Shumen,34,1
501,Silistra,34,1
502,Sliven,34,1
503,Smoljan,34,1
504,Sofija grad,34,1
505,Sofijska oblast,34,1
506,Stara Zagora,34,1
507,Targovishte,34,1
508,Varna,34,1
509,Veliko Tarnovo,34,1
510,Vidin,34,1
511,Vraca,34,1
512,Yablaniza,34,1
513,Bale,35,1
514,Bam,35,1
515,Bazega,35,1
516,Bougouriba,35,1
517,Boulgou,35,1
518,Boulkiemde,35,1
519,Comoe,35,1
520,Ganzourgou,35,1
521,Gnagna,35,1
522,Gourma,35,1
523,Houet,35,1
524,Ioba,35,1
525,Kadiogo,35,1
526,Kenedougou,35,1
527,Komandjari,35,1
528,Kompienga,35,1
529,Kossi,35,1
530,Kouritenga,35,1
531,Kourweogo,35,1
532,Leraba,35,1
533,Mouhoun,35,1
